2634928,2,0
2634926,0,1
2788594,2,2
5081819,2,1
6576877,1,1
6816747,1,0
7844603,2,4
7080835,3,2
1314305,1,1
513058,3,0
3778881,2,2
6246252,4,0
6398804,1,1
1859196,2,2
2739525,1,3
7064169,1,5
7880175,5,3
513054,0,1
4785543,6,0
8110861,0,1
874976,6,5
5549987,0,1
462351,1,2
3825378,1,2
4772720,3,4
775160,9,8
7264626,1,0
2632181,1,0
1498213,1,1
2179014,1,0
549932,1,2
6838098,0,1
3635376,1,1
549931,3,0
3282574,1,0
1875283,2,1
6838091,0,1
5617360,3,4
6497757,1,0
6570659,1,1
584445,3,3
7538128,2,1
1480451,11,6
2210714,1,1
6310973,2,3
533390,1,1
1144399,1,0
4096405,5,5
5652200,1,0
1745283,1,0
1488661,2,1
583741,0,2
1488664,13,12
6976950,2,0
5416629,1,0
3009736,2,0
3437587,0,218
6598683,1,0
5477830,2,6
2090138,2,3
7435319,1,1
2583963,4,5
1204346,0,1
6092637,0,1
497228,3,4
6429766,1,1
6815095,3,5
2471309,6,0
4142514,4,4
1502207,1,1
1506618,5,6
4142517,1,1
1323021,3,1
4689834,2,2
4854275,5,4
7756820,2,1
2956691,16,25
2956692,14,0
1934234,4,0
7514297,1,0
4078082,1,1
7514294,3,4
5418275,1,1
4278707,1,0
242144,14,8
7971959,6,4
5065957,3,1
4848008,14,16
3239540,1,1
7632999,5,4
7784170,8,3
7881221,3,2
27616,1,0
4537136,0,7
1681204,2,2
5816879,17,1
3417953,2,5
6211051,0,4
495892,0,18
1374829,1,0
2784963,4,0
1930824,3,3
5816873,3,10
495899,1,2
5446075,6,12
5045286,3,1
7077790,3,2
7249409,1,0
2817574,2,0
6165177,1,0
7295542,0,1
5078162,1,1
7077799,2,2
5078167,1,1
1911797,5,5
1911796,8,12
446240,0,1
5096374,1,1
5210229,0,27
4097752,1,0
7443726,1,0
1247725,1,0
646321,1,0
2035009,3,3
4102718,1,1
2094722,3,2
7963307,2,1
6301039,2,1
4409195,1,1
2295679,2,2
6185144,0,5
5280081,0,2
8305226,7,1
3816152,3,2
6353296,0,1
974032,5,1
2195011,2,0
4376425,1,1
6717023,1,0
4988577,265,88
3468932,4,5
8211765,7,0
6221269,0,21
2735528,1,2
114544,3,3
2525121,0,1
2771866,1,0
2771867,1,1
5093633,0,2
6168206,0,8
3732820,18,0
961999,2,2
3741834,1,1
948166,5,4
7835987,1,1
1882425,1,0
3631132,0,1
3631133,1,1
1312365,3,1
6169157,1,1
4739885,1,0
4903904,3,2
6882366,1,0
4116126,1,0
6340989,0,1
461077,4,2
3630421,5,2
3681529,2,1
4564850,4,7
7515524,1,0
3779794,1,1
3056574,8,1
5723552,3,0
6340984,2,2
2557246,14,3
7384776,21,1
3542358,2,2
7976633,35,0
60906,1,1
1848286,0,2
3340199,1,0
1992911,0,1
4672682,2,1
1787612,2,2
1787611,7,5
428339,0,1
1787617,3,2
3236068,2,3
2887564,1,1
650935,3,0
7004852,1,1
609989,8,5
3433778,3,5
2576143,1,1
4995431,1,2
650932,1,1
4165423,1,0
6164051,16,12
4701851,24,23
6144161,11,7
7568415,1,0
4983496,2,0
4983497,0,6
1533128,1,1
6097940,1,0
1357738,0,1
1395339,1,0
1395336,2,1
3247862,0,1
6384372,0,3
1854105,1,0
3491576,11,17
1468403,1,1
2338955,2,4
5380199,1,0
2383725,1,1
2347569,3,0
6904882,3,1
8277838,1,5
1258734,3,1
7989166,1,0
6904884,2,1
7692027,0,1
5730323,5,5
8044783,1,1
2398436,0,2
1560401,0,1
572087,1,1
7777146,3,3
3878794,0,1
6812173,0,2
1074483,1,1
5114344,1,1
4379950,32,26
968105,1,0
2090184,0,1
1074489,0,3
6716378,0,1
2392096,1,1
266458,1,2
1877613,1,1
5748711,1,0
7361772,2,2
6402622,12,5
3346567,1,1
4862471,2,1
4111470,1,1
7749396,2,2
6763468,1,0
3144431,5,3
6529122,1,1
6209374,2,21
8169480,17,20
3998018,1,0
4027692,4,5
7479677,2,0
7722726,7,3
670399,7,15
3315829,0,2
1723549,4,3
3014784,1,0
1853423,1,1
3014781,7,6
3682879,0,1
2780776,1,1
4746226,0,1
4565722,1,1
431622,1,0
2588735,0,1
2124572,5,6
3866700,1,1
7934880,5,3
6476979,3,7
5879268,2,3
2124577,1,0
3953667,2,2
7736517,41,34
791253,1,0
7679416,1,2
3223997,2,2
5114349,5,7
1754019,0,2
6349853,8,4
956281,1,0
5664449,1,0
3733981,1,1
672731,3,0
4093127,1,1
1609100,1,0
6879194,1,0
2190539,4,4
8146990,1,0
3294648,1,1
1578953,2,3
1191595,1,0
5450594,0,1
371830,1,3
3473249,5,3
4030619,3,2
7286087,0,3
1672931,0,1
7634577,1,0
260880,0,1
309423,3,2
5968610,2,1
4187147,1,1
3756411,1,1
260889,7,9
763189,0,1
3084864,10,7
1316995,0,2
1180297,1,2
847585,1,0
6330358,1,0
5939867,1,1
5212486,0,1
2311857,0,2
3084869,0,1
260293,2,2
351692,12,10
7840058,1,1
7814108,6,17
6488383,2,2
7279840,0,2
5807734,5,3
3363782,0,1
7840056,1,1
3427070,1,0
5293403,3,1
1280950,4,3
4633752,0,1
5422504,1,0
7654803,0,1
6942525,2,5
3339360,2,6
8237005,12,11
6405391,6,6
4743520,1,1
1705430,3,0
2507206,1,2
5795752,1,0
5371246,1,1
4868096,0,1
5397485,21,22
3679184,0,1
5635080,2,2
4169801,4,1
7017374,1,2
5422508,3,2
2227848,2,4
8273033,1,1
1308605,1,0
4608422,3,4
7017378,5,3
7922459,1,0
3855548,0,1
7297551,3,2
7344740,1,1
4094470,2,0
3855541,1,1
1219825,1,1
388139,0,7
102367,1,1
3672405,2,1
7310014,1,2
7310013,6,4
4328852,15,14
4647143,7,17
15703,1,0
4328859,4,6
2796241,1,1
3898744,1,0
4345438,3,2
3788538,2,3
3898741,0,1
7559625,2,1
6687631,8,4
3788537,2,4
2197082,0,3
7559620,1,1
3898748,2,2
5046571,0,1
1926724,4,2
4640242,2,25
5428111,2,0
4686595,1,1
1893833,1,1
233033,9,7
5991491,4,4
4640248,1,2
2196195,2,0
233036,5,2
5991496,1,0
4875866,1,2
996723,0,37
6857668,0,40
2083339,1,1
8056716,1,3
7947050,1,1
1360030,6,0
996728,0,4
191144,0,2
1330818,1,1
4189437,0,1
5055973,0,2
4511959,25,23
8057449,0,1
7010314,0,2
1261883,1,0
5421477,10,15
7334358,1,1
8176334,2,0
4340147,1,2
5421473,0,1
2086416,0,1
3377736,1,1
4259366,5,6
4415985,2,0
4187528,1,1
7616842,0,3
3966374,1,0
7616844,6,4
1120755,0,1
7203560,1,0
5132021,1,1
3619883,1,0
568575,1,1
7802200,2,1
3186712,0,4
1704744,8,8
5775107,1,1
5751214,1,0
1704747,12,14
6977769,1,1
4378490,2,1
3901855,2,1
3350083,2,2
6778291,1,0
884730,2,2
4653093,2,4
2897580,1,1
2289515,0,1
7640666,0,2
2911948,1,3
5527291,3,2
8201038,1,4
8295546,0,1
5995648,0,6
4650541,1,0
3783665,1,2
1592249,1,0
3212954,0,1
7453631,1,0
5995644,3,3
7189445,3,3
5972071,2,2
7516604,3,2
7717121,1,0
3037635,1,0
8285995,12,10
658100,2,1
1817319,0,9
3561074,0,1
4926040,1,1
7332989,1,1
2738666,0,4
7919445,2,1
1418687,7,3
6975943,0,1
4786806,1,0
7650276,1,1
3857568,0,1
3857567,1,6
4828696,8,2
3696608,2,2
2962627,1,0
7552908,2,2
5050798,1,0
5675190,1,0
6860442,1,1
4179446,2,0
7136331,11,15
5573205,5,6
4071067,1,1
5573206,10,17
8145984,1,1
3887991,10,8
5426928,0,3
1700115,25,16
3961717,1,0
7772340,3,4
2089944,2,1
3961712,3,3
5280607,3,3
8084035,3,4
7067366,5,6
7296683,8,15
6180871,4,0
2028602,1,1
6773309,11,9
4461156,6,1
5502099,0,1
3143500,1,0
5290981,1,1
2030704,0,1
7558520,1,0
7351522,0,1
980528,0,1
1425118,1,1
6081688,2,1
6845973,2,2
4020529,21,0
7646673,0,1
472279,10,3
4506557,6,3
5906533,2,2
1857870,0,2
1474324,0,1
1789347,2,2
6992761,1,0
1474328,1,0
8136112,4,0
299515,1,1
1571533,13,2
5532750,10,0
6223690,0,2
1580898,0,8
5131082,2,2
3910234,17,15
3426269,16,0
183419,0,1
1580891,1,1
2660577,0,3
3759675,1,3
5015103,1,3
3708275,61,71
2437850,2,1
1239788,2,2
3251525,1,1
7592706,1,0
3427130,2,3
755066,2,1
4651636,15,12
4745827,2,4
23262,9,8
1921841,17,10
6025492,2,4
2282064,2,0
230717,1,1
4651639,3,2
6025494,1,1
5251521,1,1
5251520,0,1
2795773,0,18
3460183,1,0
7714477,1,0
3796657,0,1
7714479,1,0
2477621,1,0
1585911,3,1
2883615,1,0
5226543,5,3
5304515,7,8
6381695,1,2
1622148,1,0
7051916,0,1
5168656,2,6
4883234,0,1
1622147,1,1
7657724,1,0
390497,1,0
3209663,6,5
1358214,1,0
2261028,1,0
3663025,0,1
218096,3,3
146075,1,1
6725275,2,2
7656899,2,2
1623234,1,1
7751756,1,0
5553561,7,2
2111071,3,4
680392,3,4
862899,0,4
1903140,1,2
4355457,1,1
4552669,1,2
7694352,2,0
1678596,0,2
8079107,4,4
2182469,2,0
981699,1,1
981698,1,0
5969369,2,4
1036021,1,2
3389698,1,0
4739690,1,0
2483273,1,0
2483271,0,1
1288731,1,1
3349898,0,3
1451671,2,1
4853110,33,30
4342166,6,7
4450836,9,6
5074186,2,0
4342160,1,1
5451056,1,0
977525,2,2
6636109,0,1
4638025,1,1
1676917,1,1
7850186,2,0
3520751,2,2
7127939,1,1
3080542,0,1
2024604,11,21
1238438,0,2
7043419,1,0
3456371,3,1
7127932,6,3
5729128,0,3
2258546,10,9
6777534,1,0
5987559,0,1
6777532,1,0
6243205,1,3
6777530,1,1
3538304,5,5
1997744,1,1
3801569,2,2
3338618,3,3
3554932,0,1
3779148,0,1
4009351,1,0
7339234,6,6
1470373,1,1
5916564,2,0
2934689,3,2
247460,1,2
3374417,1,2
1506061,3,2
3654511,2,2
614256,3,0
1456854,0,1
5729126,0,1
1904504,1,0
7359895,2,2
5788434,1,0
6329158,1,0
4850518,8,1
5729121,5,4
5917216,1,1
5821202,1,0
2590080,2,1
7888561,1,0
219321,0,55
3847948,7,6
1437248,1,0
7910401,1,0
4881893,1,0
3281038,5,7
2189169,2,3
2588004,0,2
1437240,0,2
4622301,6,5
703739,6,4
5223827,3,25
1462364,29,64
8254897,0,3
6934600,0,1
2905971,1,1
1412937,1,2
1591040,1,1
4853114,1,0
1462368,4,3
6248453,1,0
2337775,1,1
1281273,0,25
4718058,7,6
780288,3,2
6380975,1,1
1802480,2,2
7883208,0,1
3512149,1,0
1763601,1,0
4310958,0,1
2565241,0,50
1173305,0,1
4423778,6,8
6221034,0,15
1830179,7,4
2565246,1,1
2611597,1,1
4383415,1,1
170916,0,2
1117093,1,0
7711157,2,2
1117091,4,5
1409926,1,1
4097315,1,0
854441,4,3
8190214,0,2
204445,2,3
517915,1,2
7425158,2,2
2023379,1,1
5100272,0,1
2418483,0,2
7040148,1,1
1367082,10,5
692848,4,3
8115833,7,5
3287943,1,1
719775,1,1
4652129,1,1
1076768,6,7
4797896,2,3
7946556,3,6
7624166,1,0
6242558,1,0
8023251,1,0
320293,4,4
1152967,1,1
6995954,4,4
6585799,3,2
3403264,1,1
2922471,6,5
6374361,0,1
7306797,7,55
18896,3,2
3338273,1,0
2751689,1,1
321160,1,0
6158440,0,4
1003077,0,1
1360738,4,1
1494143,1,1
246207,14,0
1046707,0,5
6030580,1,0
5926093,6,3
1761875,1,1
8214371,12,7
5926094,0,11
6816657,1,0
7123131,2,1
8097593,1,1
3704550,1,1
6854213,1,0
7278165,1,1
4697016,5,1
7191783,1,0
3282279,1,1
7278169,10,7
8308271,1,1
2590648,4,5
7439413,4,1
5479985,5,3
5311779,1,1
2405761,9,3
2604040,4,6
3608990,2,3
3821580,1,0
3416786,4,1
2838269,1,0
5479989,4,4
3608997,1,0
6618211,7,10
3371330,0,1
1504960,1,1
1978895,9,5
3284232,2,2
3411256,1,1
3535389,1,2
5583552,1,0
3843913,2,6
2000729,3,0
4717873,1,1
5156911,1,0
5193906,2,1
7213959,1,1
4191121,2,1
4500108,9,7
8142353,1,1
3203219,1,0
3207848,1,2
5107097,6,5
8172087,4,4
1174823,5,4
323985,9,9
3593781,1,1
4568241,0,1
4442746,9,11
5812372,1,1
6948908,2,0
5437992,1,0
3420020,2,1
2653442,4,2
7627609,3,1
8136352,5,5
6948907,1,0
916808,3,4
3441249,1,0
394970,1,1
6288677,0,2
4412013,1,0
931394,1,0
5555510,1,1
803258,12,14
5555512,22,7
4094870,1,1
7798304,0,10
554232,0,2
3306067,0,1
4871171,2,0
6680353,3,3
7005276,2,4
4925483,2,18
1467288,2,4
4593619,3,3
3908576,2,1
4805257,5,0
1776478,5,1
1177559,8,8
4429762,7,17
8110140,0,1
2402680,17,9
1177557,6,5
3947184,3,3
2402684,2,2
417365,1,0
4712621,0,2
2435824,1,0
6895692,0,1
2059683,3,1
2162591,1,1
5701084,11,19
7220840,0,1
5701086,1,1
4947277,0,1
1947840,1,1
6611794,4,2
6548725,1,14
3649239,1,0
3400718,1,6
6548721,2,3
7193921,6,6
3649230,1,1
7970446,1,2
7833993,3,0
6380255,1,0
971835,0,1
3735789,3,3
6547806,2,3
971832,0,1
451995,1,1
423258,2,0
6990207,1,1
2090456,2,2
4658544,6,0
7179657,9,8
3308681,7,1
7927069,2,1
4811041,2,0
7966110,1,1
6468512,1,0
574708,3,2
4811047,1,4
3653621,3,2
5483626,2,2
3869700,5,8
5483624,3,3
3310471,2,1
4321482,1,0
6012884,3,0
5376445,1,0
7913632,1,2
1871357,1,1
1871354,4,1
5327331,1,0
1891660,3,3
3421772,1,0
6168771,2,3
1891668,3,2
7151582,6,14
5417033,2,2
543873,1,0
6145491,1,1
1176709,0,3
3051372,1,0
7188716,4,4
3645698,1,1
6213032,0,4
7152057,2,0
1121521,4,2
2052013,0,1
4940900,0,1
6038918,2,2
4838429,2,4
1831598,5,1
475206,1,1
6587130,0,154
1831594,17,1
1831595,1,0
461505,0,1
6210675,0,7
503239,1,0
2456621,1,0
3759090,7,1
5243002,12,1
8292511,0,16
5656327,1,1
7524054,2,1
120622,3,0
5754935,5,3
2655463,1,0
3248403,1,2
580762,0,1
6093060,1,0
1645366,1,1
7400896,1,2
3398810,9,13
1645363,0,5
3398817,4,5
5587389,1,1
6998189,3,5
1537174,1,0
7646882,0,1
4444060,1,1
261040,3,3
261042,1,1
158286,93,7
4150879,3,1
3467498,2,1
6213161,1,1
7105663,0,1
7519803,1,0
7474039,4,5
1575376,2,3
2469705,3,2
2978058,1,1
116577,1,1
5448361,0,4
765009,0,2
7165118,1,0
6619806,1,1
2978050,1,0
2978051,0,2
1639644,1,1
7000026,18,17
7761801,0,1
6597308,1,0
7327182,4,3
6587633,0,10
6358449,1,0
1383766,0,1
2732200,2,3
2178778,1,1
8201854,4,0
1054848,0,2
5377310,5,2
7638810,3,2
2734901,1,2
5860,1,0
6711338,1,1
6711339,1,0
1415248,1,3
4705752,1,1
2948461,2,1
6549098,1,1
2099991,10,0
6549097,2,3
2732204,1,1
4378516,2,3
4358422,1,2
4327423,1,0
1942569,6,4
2634684,1,1
660856,1,1
5659851,2,2
660850,1,0
7601943,0,1
1959735,1,1
2053765,0,3
5416788,5,7
5220157,1,0
4568577,2,3
192058,1,2
1979412,1,0
7257244,1,0
322420,1,1
2712359,1,0
5881490,1,1
354960,1,0
6836871,1,1
4093459,1,2
3798560,2,2
7257246,1,0
3820021,0,1
4667298,4,3
2892514,1,1
1222947,2,1
1647450,2,0
5651676,4,4
7679165,0,1
494886,3,1
1907064,1,1
2943325,2,0
4920945,1,1
4354880,2,0
1833535,2,1
8119335,6,7
1609470,0,3
1609471,2,1
1609476,1,1
2314808,4,3
422259,6,6
20862,1,0
6115715,1,0
7940185,2,0
6056495,1,1
1276570,2,2
6693178,8,7
6693175,0,1
240991,0,2
7315233,3,0
8026725,2,2
7292917,1,1
292988,2,0
7292914,1,2
4727165,0,1
7940180,5,5
3379769,0,1
4715960,1,0
4292851,1,1
842495,1,2
4292853,4,3
3267398,1,1
7001370,1,0
7629290,39,34
1341612,7,5
3949859,0,1
114363,1,2
489335,8,8
7629295,1,0
4950009,1,1
1009256,1,0
3827699,9,10
3711910,1,1
7763182,4,0
3119180,2,0
488062,2,4
990915,1,1
6569749,1,0
7056467,2,4
1699402,5,5
4820141,1,1
2460985,3,0
1414119,2,0
3452706,1,0
2771589,2,2
2626011,1,3
5330696,1,1
3395292,14,21
1086100,0,1
4404571,1,0
7940189,2,2
1414115,2,1
6992228,1,1
6327042,1,0
6101979,2,1
6157586,1,0
7899382,1,1
2167001,0,1
6985933,1,0
772579,0,1
3647872,0,1
4157608,3,1
5834051,1,0
930910,1,2
930912,1,3
4498849,2,5
3586520,1,1
4202877,2,1
176181,0,1
6294537,1,0
5153815,1,2
6682422,1,9
7825519,10,8
2511542,1,1
3345735,4,2
3345737,1,1
1293218,5,2
6681999,0,3
8274082,2,1
4787648,25,8
295061,2,2
6681990,6,1
3630498,1,0
2317572,10,11
5918296,1,1
6656671,1,1
29353,1,0
4160244,1,4
7565072,1,0
1415355,1,1
6283743,1,1
3928222,2,2
2497294,1,2
7030694,0,1
7294688,4,2
1021565,3,4
3316346,1,1
3637658,3,0
2623999,4,6
3054295,1,9
1423135,0,1
7580180,0,2
1544642,7,6
1730374,2,2
2298617,0,6
7424999,0,1
8027951,0,1
898065,2,2
1262535,4,3
3233033,12,8
3233032,3,0
7862051,0,6
6642262,2,0
4937409,1,3
4917074,1,0
3225474,2,2
759551,4,5
8238184,7,7
1767453,1,2
3232341,1,0
1888516,0,1
6711003,4,4
288180,3,3
6312453,10,10
187718,1,0
5081992,0,1
6999160,3,2
3247487,0,1
2683563,1,0
7970920,5,3
5174876,0,1
2709175,3,3
2291734,2,0
2585452,0,5
4127491,0,1
2585450,11,6
6827377,1,0
4127494,0,2
2585457,6,1
157731,0,3
2028667,1,0
5289227,1,0
3868150,78,77
1128793,4,1
120197,1,1
1996542,1,0
3577314,12,10
5923965,10,16
6844256,3,2
2659244,1,0
3268172,19,22
2807829,0,1
4663210,2,2
7881889,1,1
4938683,2,6
3268177,1,1
4200963,1,0
1760159,2,1
7498099,0,1
3092338,4,2
5772352,0,1
2140558,2,2
4408799,2,1
6753519,4,5
3092331,3,3
192929,1,0
6184177,2,1
4297538,2,0
8169206,1,0
3687885,3,1
1944785,1,1
4628107,1,1
4153724,4,2
7108367,1,0
5650485,0,1
169495,0,3
6150572,5,4
4536164,1,0
4536165,25,5
1136703,4,4
28402,3,3
2464355,3,2
8220589,2,0
5687988,1,1
1136706,2,0
2560823,5,4
1263666,1,1
6353227,1,1
2978512,5,4
5966135,6,3
566952,1,0
4069765,7,4
5629994,0,2
4643466,0,1
5883232,2,6
828180,2,1
6313018,1,0
6938539,1,0
1700465,3,3
681932,2,2
2737588,5,3
6011779,1,0
7944411,0,66
5965443,3,3
1523151,2,2
3222123,0,198
7945051,1,1
2433756,2,2
7233136,1,1
2550076,5,6
6519875,1,1
5846047,11,14
5720989,5,5
5763692,1,1
8132636,1,1
5503021,2,1
6764661,0,1
4195592,9,0
6738759,3,3
3269949,0,1
3341129,1,1
1319545,0,4
2176801,5,13
1319547,2,3
4118218,5,4
5547798,2,2
5144829,4,0
3269224,1,0
3269223,1,1
3058839,2,3
773772,9,0
5019835,7,8
1064438,1,1
5144820,2,0
4555854,2,2
2305245,4,4
2004266,5,7
1394784,0,1
5841779,4,4
8133834,3,2
7322838,7,0
3647241,1,0
151193,2,1
3911070,45,44
6867503,2,0
1866860,1,0
5962146,3,4
7688449,1,0
7822019,1,1
1953680,1,1
4039397,0,1
6172916,2,3
1549583,7,6
4750972,3,3
2222878,0,1
3126897,1,0
3095641,0,10
1606641,0,2
2001565,6,5
1210884,3,2
5733734,1,1
5002466,1,0
3365086,3,3
7602724,1,1
7320095,7,3
6847216,8,8
2584818,0,2
6572301,3,5
953205,7,3
1105548,2,1
2597067,1,0
6930728,0,1
6349256,1,0
3162004,2,2
8009600,2,1
1229079,1,0
1971570,1,1
425161,0,1
3989323,0,1
6562163,1,0
6575658,1,1
3096173,3,3
7554834,1,1
3096175,0,1
4780076,5,4
2092573,1,0
5038445,0,1
1979761,1,2
7796689,3,1
585876,1,1
6882444,4,4
6896286,1,0
1825985,1,1
7320533,0,13
2015513,0,1
7107832,1,1
7663757,2,1
6718877,12,7
2345861,1,1
2127164,1,0
3487266,1,0
5030273,1,2
1061298,1,3
7079010,4,3
7950712,3,4
3717708,1,0
121820,7,1
759063,0,6
6537153,1,1
3142163,1,1
6295734,0,1
4672523,0,1
4092190,8,12
7291234,4,2
3912527,2,2
8130096,1,2
8130090,1,2
8309952,2,2
8156290,1,0
6796442,0,15
6473612,1,0
845879,4,4
7710774,0,1
4036889,1,0
2929366,11,11
2794530,1,0
1365101,1,0
2397895,4,4
6024295,9,6
3880192,1,1
8059027,9,6
2305992,0,1
55876,2,2
5524639,1,0
7718918,6,7
364642,1,0
3045107,1,0
2608359,1,1
5911350,1,0
8277972,1,0
4983512,0,5
1157231,4,3
295891,3,3
4770633,0,1
259929,0,1
6330339,6,9
2000215,18,10
368968,5,1
5107645,1,0
4588532,0,1
2458836,0,1
7738473,2,4
6330330,4,5
7738470,4,3
2296282,4,2
6330334,1,0
7895647,2,3
8171927,2,2
1437735,1,0
7573089,1,0
5672735,5,4
4316020,1,2
698742,1,0
3023435,0,1
5631170,2,1
6276641,2,2
1756429,1,1
2883253,1,1
2506054,5,4
3338752,1,0
3770699,5,3
1217147,1,0
2214463,2,0
1379177,0,1
2883258,9,11
5941122,0,4
5672739,1,2
3338758,1,2
3015696,12,12
5809012,2,2
215020,0,1
4023820,1,0
5636230,3,0
1107568,3,2
886563,0,32
2637293,3,4
8082104,2,0
1445674,2,2
683397,6,6
2003546,2,0
3579241,3,3
6637505,0,1
5307741,1,2
5925931,1,1
1680869,7,3
1097202,2,2
1066748,0,2
5416991,1,3
6802713,1,0
1409497,1,1
2244768,4,5
5060568,1,0
7982966,9,6
4398653,1,1
5707949,1,0
3817469,5,3
8086198,1,1
5707944,2,2
5060567,16,15
854138,1,0
7558031,5,4
3148916,1,0
7230674,0,2
2667654,7,5
1242000,0,1
5450652,1,0
1020709,44,58
1242004,2,2
6758123,1,1
1612244,1,1
4141588,2,0
2332821,0,1
167420,3,3
6073415,5,7
167422,14,21
167423,2,2
3936960,2,2
4790741,1,1
2352825,2,4
4346640,0,1
667163,1,0
4677840,0,1
7135533,1,0
6856076,3,4
7135531,1,0
5916986,1,0
2790612,6,2
3133821,3,3
5218723,1,1
4518387,3,3
6658400,1,1
5772904,1,1
1653328,1,0
6604535,7,4
1688484,3,3
8232866,8,4
2676862,3,2
6382801,1,0
1183668,1,1
5085556,1,1
6881361,0,9
6277999,5,1
2369499,4,6
1024260,0,22
1024261,1,2
7202556,3,0
5323293,1,2
38603,1,2
6277996,1,1
38606,1,1
2531998,0,1
1384227,0,1
5054584,7,0
6755151,7,8
5575358,1,0
1317060,1,0
5007193,1,0
3991967,20,15
875610,4,3
5575351,2,2
3638974,1,0
6106888,0,4
7560901,1,0
202523,7,10
885345,3,3
7560906,0,1
4551533,0,1
5427126,4,4
4528751,1,8
7907614,1,1
5680614,1,0
7722951,1,0
5154985,1,0
4244255,1,0
466002,1,0
4889795,1,1
7722958,1,7
1116631,0,1
6282624,2,0
7640141,2,2
1038904,5,4
504306,1,0
6552498,6,6
6521945,1,0
3924592,21,19
3873826,1,0
7752706,6,4
7090232,1,1
2956694,1,0
1446495,1,1
7648337,0,1
7319935,1,0
3924599,1,0
6552495,7,7
7559782,1,0
194506,6,4
4829846,0,1
2724964,2,3
4214584,6,4
2150911,6,4
6668237,4,0
83385,1,0
6668235,7,4
7404527,0,1
3076969,4,4
1746625,1,1
168954,6,1
168957,1,1
1341704,0,1
6807080,1,0
5306039,1,0
5428091,6,26
269671,2,1
2561762,8,9
7888237,2,1
7923726,2,0
6125601,1,0
3388647,1,4
1630795,0,13
6812550,2,1
456196,0,1
6564136,1,0
4916260,0,1
3218464,0,2
2677730,3,3
924828,0,2
4855584,0,6
6122376,1,0
5759518,0,1
511820,0,4
1469604,1,1
569439,3,2
6765400,1,1
3292389,1,2
2209145,1,0
7386781,3,3
4550122,1,2
1398316,6,2
