5920530,2
6246252,4
5795580,1
1859196,2
2739525,3
1859193,2
513054,1
4785543,4
8110861,1
2140557,5
5549987,1
462351,2
2140558,4
2632181,1
1498213,3
2179014,1
549932,2
828180,2
3635376,2
2737588,9
3282574,1
2126356,1
6838091,1
5617360,5
6497757,1
6570659,2
584445,5
352788,9
1480451,7
3275512,2
6310973,5
533390,2
1144399,1
4096405,6
5916373,2
7584624,1
1745283,1
1488661,3
750880,1
2264933,1
1488664,14
6383017,1
3009736,2
3437587,12
6598683,1
5477830,7
2090138,5
7435319,2
2583963,7
6092637,1
4098085,4
6039965,1
2734051,2
6815095,5
2471309,5
4142514,5
2146558,1
1506618,6
4142517,2
2650517,5
5285390,3
4854275,3
748660,10
7756820,2
2956691,22
2956692,7
1934234,4
7514297,1
178651,2
7514294,5
5418275,2
4278707,1
242144,15
4855584,6
5065957,3
4848008,16
7632999,6
7706680,1
7881221,3
27616,1
1681204,4
6476530,11
5816879,16
6211051,4
1713582,2
495892,6
1374829,1
2784963,3
1930824,5
1228630,1
5816873,6
3302728,1
495899,3
5446075,10
6353291,1
7077790,4
7249409,1
2817574,2
7295542,1
5078162,2
1696618,2
7077799,2
6155881,6
7881479,4
1911797,9
1911796,8
446240,1
5096374,1
5210229,7
4097752,1
7443726,1
6217271,4
646321,1
2179086,4
4102718,2
2094722,3
7963307,3
6301039,3
2295679,4
8075506,1
3873016,1
8305226,7
6353296,1
974032,6
2295674,2
4376425,2
6717023,1
5991821,4
4988577,22
3468932,2
876162,1
8211765,6
6221269,12
2735528,3
2525121,1
2771866,1
2771867,2
5093633,2
6168206,7
3732820,9
961999,4
4204607,2
5242756,1
7835987,2
1882425,1
3631132,1
3631133,2
1312365,3
6169157,2
4739885,1
4903904,4
7973791,1
6882366,1
4116126,1
3111687,5
461077,3
3630421,4
3681529,2
4564850,10
7515524,1
3779794,1
7079191,2
5723552,3
6340984,4
2015492,2
7384776,13
3542358,4
7976633,11
8302163,2
1848286,2
428334,1
4672682,3
1787612,2
1787611,6
428339,1
7463447,2
3236068,2
2887564,2
650935,2
1196368,6
609989,6
3433778,4
2576143,2
4995431,2
650932,2
175971,2
6164051,12
4701851,20
6144161,9
373185,1
7568415,1
4983496,2
4983497,4
1533128,1
6097940,1
6024158,10
2503250,2
1395336,2
5371478,1
277900,1
6384372,3
4427690,1
3491576,10
1989204,6
560522,1
621882,3
5380199,1
2383725,2
2347569,3
6904882,4
8277838,6
1258734,3
886598,1
6904884,3
7692027,1
5730323,4
2115568,2
1560401,1
572087,1
7777146,3
4888970,3
3878794,1
6812173,2
719812,1
1074483,2
7075300,7
4379950,28
968105,1
2090184,1
1074489,3
6716378,1
2392096,2
266458,2
384074,10
5748711,1
4405134,4
6402622,8
3346567,2
4111470,2
7006674,2
6763468,1
3144431,6
7772631,8
6209374,20
8169480,19
5683344,1
4027692,5
7479677,2
310901,2
670399,18
6516979,3
7772637,6
3014784,1
3014781,2
3682879,1
2637229,3
4746226,2
8186883,2
431622,1
2168733,1
2124572,5
3866700,2
7934880,7
6476979,6
5879268,3
2124577,1
3953667,4
7736517,21
7679416,3
3223997,2
5114349,7
1754019,2
3953660,10
473289,3
956281,1
4396792,3
672731,2
4093127,2
1045994,1
6879194,1
2190539,5
8146990,1
123279,4
6199308,2
141842,4
5450594,1
6459500,2
3473249,4
7286087,3
4858153,3
1105862,4
309423,2
5968610,2
3473243,2
3756411,2
260889,10
763189,1
3084864,13
1316995,1
1180297,3
5939867,2
2618094,3
3613013,2
156547,1
7210916,1
351692,10
5422500,1
7814108,13
351695,2
7279840,1
6337999,3
3662339,1
3363782,1
7840056,2
879025,2
7957875,2
1280950,4
4633752,1
7654803,1
6942525,5
3339360,5
8237005,10
6405391,7
4743520,2
8081557,4
2507206,3
4090128,1
1072246,3
1216177,1
5397485,21
5846999,2
5635080,4
8273037,2
7017374,3
5422508,2
2227848,5
8273033,2
1096454,2
4608422,2
2979783,4
1013066,5
5630676,1
209555,5
7922459,1
7297557,3
7297551,4
4094470,1
4362774,1
3855541,2
1219825,2
388139,7
102367,2
3672405,2
7310014,3
7310013,4
4328852,13
8028004,2
3498781,1
4647143,7
7895908,1
4328859,7
539534,2
2796241,2
3898744,1
4345438,4
3788538,3
1723549,5
7559625,3
5046570,2
3788537,3
2197082,3
7559620,1
3898748,4
3400827,2
1926724,4
4640242,8
5428111,2
4686595,2
6605644,1
7551452,7
5991491,4
4640248,1
233036,7
2677730,4
4875866,4
996723,8
6857668,20
4086430,2
1360037,2
8056716,4
7947050,2
5331454,2
996728,4
1321141,1
4511959,15
2193251,4
7189449,2
5421477,16
2086412,1
8176334,2
4340147,3
5421473,1
2086416,1
3377736,2
4259366,5
4415985,2
583933,5
3966374,1
7616844,5
1120755,1
7203560,1
5132021,2
3971688,1
3619883,1
1025073,5
1025070,2
1236815,1
1704744,10
5775107,2
7445378,2
1704747,9
6977769,2
4378490,3
7216744,2
3564248,2
884730,2
4653093,5
6911342,1
2897580,2
2289515,1
3170769,3
788811,3
5527291,3
8201038,4
8295546,1
5995648,7
4650541,1
3783665,2
1592249,1
7641132,2
3038876,2
1985120,6
7189445,4
5972071,2
7405557,3
7717121,1
5510268,3
8285995,11
658100,2
1817319,5
3561074,1
7332989,2
2738666,3
4453312,2
1418687,7
6975943,1
4453316,4
7650276,2
3857568,1
3857567,5
4828696,6
5502093,4
7552908,4
5050798,1
4372097,1
6860442,2
2510688,2
8118471,4
5573205,6
4071067,2
5573206,12
5965463,1
3887991,12
5426928,2
1700115,8
2256398,2
4086380,1
2089944,2
3961712,4
1763572,2
8084035,5
7067366,10
7296683,8
6180871,3
2028602,2
6773309,6
4461156,6
5502099,1
5290981,2
7558520,1
5895847,1
7191605,1
980528,1
5898912,4
6081688,2
5376554,2
8118477,2
7646673,1
472279,9
4506557,4
5906533,2
1857870,1
1474324,1
8280813,2
1857874,4
1474328,1
5781462,1
299515,2
1571533,7
5532750,6
6223690,1
5153681,7
5131082,2
3910234,13
3426269,5
183419,1
1580891,2
2660577,3
1376065,8
5855134,1
5015103,2
3708275,11
2437850,3
1239788,2
7491853,38
7592706,1
6631457,2
755066,3
4651636,7
2038056,1
5282518,5
1921841,8
6025492,5
5743022,2
4590539,2
4651639,4
7413502,1
8053630,2
5251520,1
2795773,6
3460183,1
7126267,1
7714479,1
1033071,1
2477621,1
5000140,1
5304515,6
6381695,2
1622148,1
7051916,1
4784234,9
5168656,8
4883234,1
1622147,2
7657724,1
390497,1
3209663,6
7210006,3
2261028,1
3663025,1
218096,4
6725275,2
7656899,4
1623234,2
3846634,1
5553561,8
2111071,4
680392,4
862899,5
1451676,2
4552669,2
7694352,2
1902390,1
6838716,2
1903142,1
1727290,1
981699,2
981698,1
5969369,5
6935952,2
3973752,2
4338717,2
460657,1
4739690,1
2483273,1
107284,2
1288731,2
1903147,6
4853110,20
4342166,10
4450836,5
5074186,2
4342160,2
5451056,1
1707269,2
7705388,1
1701085,1
5819351,2
2170101,2
8191564,2
7850186,2
3520751,4
2057068,5
3080542,1
2024604,18
1238438,2
6944084,1
3456371,3
4502775,1
7127932,4
5615177,1
2258546,10
6777534,1
5987559,1
6777532,1
2258542,3
2670954,3
3538304,8
3801569,2
3338618,4
5315456,2
5043894,2
8208144,1
7339234,6
1470373,2
5916564,2
2934689,2
247460,3
7473062,1
3374417,2
1506061,5
3654511,3
614256,3
1456854,1
5729126,1
1904504,1
5921679,2
5788434,1
6329158,1
4850518,7
6605975,1
5917216,2
5821202,1
1891372,1
219321,7
3847948,12
1437248,1
7910401,1
4881893,1
3281038,6
2588004,2
1437240,2
3847943,13
703739,6
5223827,8
1462364,20
8254897,3
4957719,6
6934600,1
703730,3
1412937,3
1591040,2
1462368,7
780282,1
2337775,2
1281273,11
4718058,7
780288,3
1506063,1
6563364,9
3174637,3
4310958,1
4921481,4
1173305,1
4423778,6
3940963,1
2232794,1
2611597,2
5224597,15
170916,1
2544979,18
170911,6
7711157,2
1117091,6
1409926,2
6496005,1
5440994,1
854441,4
8190214,2
204445,3
517915,2
7425158,2
2023379,2
4678854,2
2418483,1
7040148,2
1367082,5
692848,4
8115833,6
6570821,1
719775,2
1076768,12
4797896,4
1934148,2
7624166,1
6242558,1
6637474,10
8089726,2
320293,4
1434177,1
6995954,6
633322,1
6585799,4
6585798,5
2922471,4
18890,1
7306797,13
18896,3
3338273,1
4251598,9
321160,1
6158440,4
236909,2
1360738,5
7603954,5
246207,14
1046707,3
6030580,1
5926093,7
1761875,2
8214371,10
5926094,11
5910520,1
7123131,2
8097593,2
3770607,2
7278165,2
4697016,5
7191783,1
3282279,2
7278169,5
8308271,2
2590648,3
7439413,5
120779,3
5479985,7
5311779,2
2405761,5
2604040,7
2179565,17
5135034,6
2658145,1
1575017,1
6425534,1
5479989,8
3608997,1
6618211,10
4534780,4
4140647,1
1504960,2
1978895,5
3284232,3
3411256,1
3535389,2
5583552,1
3843913,5
4717873,2
5156911,1
5193906,3
3084478,1
2592052,3
4500108,10
2232799,6
3207848,3
5107097,9
4136119,4
1174823,8
323985,15
3593781,2
4568241,1
4442746,11
768817,1
6948908,2
3420020,2
2653442,4
7627609,3
2044561,20
6948907,1
916808,3
3441249,1
4581942,1
6288677,2
6432759,2
4412013,1
1887017,1
7458549,4
931394,1
5555510,2
803258,10
5555512,8
4094870,2
7798304,4
5437993,1
3306067,1
3327865,4
4871171,2
6680353,4
1722636,2
4925483,8
1467288,3
6070231,4
3763223,2
4805257,4
1776478,3
1177559,7
4429762,7
3124999,2
2402680,7
1177557,6
3947184,6
1776476,4
2435824,1
6895692,1
7260477,3
5701084,8
5606770,2
5701086,2
7193928,3
6611794,6
7162467,2
3649239,1
3400718,7
6548721,2
7193921,5
3649230,2
1372870,1
3563830,2
749685,1
6380255,1
971835,1
4105413,3
6547806,4
971832,1
451995,2
5817822,2
7932433,1
6990207,2
2090456,4
7179657,6
3308681,4
7927069,3
5639713,2
7966110,2
6468512,1
574708,5
4811047,3
4811046,1
5483626,2
3869700,8
5483624,2
3310471,3
4321482,1
6012884,2
160253,4
1871357,2
1871354,4
669482,1
1891660,4
3421772,1
6168771,2
1891668,5
7151582,16
3397283,2
5417033,2
543873,1
2831815,2
1176709,2
3051372,1
7304000,4
6842291,3
6213032,4
7237722,1
7626764,5
1121521,4
2052013,1
4940900,1
6038918,4
6498801,1
1831598,4
5205750,18
1831594,8
1831595,1
461505,1
6210675,6
503239,1
2456621,1
3759090,7
1176704,1
5656327,2
7524054,2
120622,3
731032,1
5754935,7
2655463,1
3248403,1
580762,1
6093060,1
1645366,2
3762570,2
6012337,1
446509,2
1645363,3
3288460,2
3398817,8
5587389,2
3108101,1
1537174,1
7646882,1
4444060,2
261040,6
6849337,3
158286,20
4150879,3
1227992,1
4018793,1
4957717,1
5569456,2
7474039,4
1575376,4
8238447,1
158716,12
2978058,2
5448361,3
765009,2
7165118,1
6619806,2
2978050,1
2978051,2
1639644,2
7000026,14
7761801,1
4090902,6
1692069,7
2807624,2
1383766,2
7748253,1
7789873,1
8201854,5
1054848,2
5377310,4
7638810,4
7703973,3
5860,1
6711338,2
6711339,1
1415248,4
6211640,1
670403,1
2948461,3
6549098,2
2099991,7
6549097,5
4378510,1
4378516,4
4358422,2
4327423,1
1942569,6
2634684,2
660856,2
5659851,4
660850,1
7601943,1
1959735,2
2053765,3
5416788,10
4568577,5
4776499,2
192058,2
1979412,1
7257244,1
1033216,1
5881490,2
354960,1
4093459,3
3798560,4
7257246,1
3820021,1
4667298,4
2892514,2
1222947,3
1647450,2
5651676,4
7679165,1
494886,2
121972,2
2943325,2
765732,3
5486498,7
4920945,2
4354880,2
1833535,3
2983666,6
8137184,2
1609470,3
609916,12
4910715,4
2314808,4
422259,8
250811,3
148426,2
6056495,2
1276570,2
6693178,4
6970896,2
6693175,1
240991,2
8026725,4
7292917,1
842327,3
7292914,2
4727165,1
7940180,9
655535,1
3379769,1
4715960,1
4292851,2
842495,3
4292853,4
8272951,4
7001370,1
7629290,9
1341612,5
3156576,1
7749400,8
7629295,1
4950009,2
1009256,1
3827699,9
7763182,6
3119180,2
469993,3
5716137,3
7056467,4
1699402,4
4820141,2
2460985,3
5748724,1
1414119,2
3452706,1
2771589,2
2626011,2
5330696,2
3395292,16
6466862,2
4404571,1
3703229,1
1414115,3
6992228,2
122458,2
6327042,1
6101979,2
2190002,3
6157586,1
3999113,1
2167001,1
6985933,1
772579,1
3647872,1
2792236,8
5834051,1
930910,2
930912,2
4498849,6
3586520,2
8144236,4
176181,1
7837553,1
6682422,7
7825519,12
7408407,2
6264531,1
3345735,4
3345737,2
1293218,4
6681999,3
6590099,1
4787648,9
295061,3
6681990,4
2125547,1
4541297,2
6361762,2
2317572,9
2412863,1
6599459,9
368136,5
1832663,2
7565072,1
6175816,2
5354025,2
3928222,4
2623992,3
7030694,1
1275003,2
3312425,1
1021567,5
3637658,3
7880175,6
3054295,3
7580180,2
1730374,2
2298617,4
7424999,1
2254376,1
898065,2
1262535,2
6961746,2
3233032,2
7862051,5
6642262,2
6505926,1
4917074,1
4142493,1
759551,4
4022967,2
1767453,2
3232341,1
1888516,1
6711003,6
288180,4
874976,5
288185,1
5081992,1
6999160,4
7029264,1
7029267,1
2709170,4
1709957,1
4314056,2
2291734,2
3000321,1
4127491,1
2585450,10
4127494,1
2585457,6
157731,2
5289227,1
4216374,3
1128793,5
5289222,1
1996542,1
7831364,1
5923965,14
6844256,4
3268172,22
2807829,1
4663210,2
7881889,2
4938683,6
3268177,2
3794994,1
1764728,4
1760159,2
7498099,1
5382973,1
5772352,1
4016320,2
3092337,4
6753519,6
3092331,4
192929,1
6401454,5
2147117,1
4485215,6
4297538,2
3584383,2
3687885,3
1944785,2
4153724,2
7108367,1
5650485,1
169495,3
5034713,1
857183,4
4536165,7
1136703,6
28402,4
2464355,5
8220589,2
5687988,2
1136706,1
1263666,2
6353227,2
6409946,2
5966135,5
566952,1
4069765,8
4973020,1
4643466,1
5376445,1
5883232,2
8195814,2
6313018,1
6938539,1
4151696,1
1700465,4
2495477,12
7149752,5
6011779,1
7944411,8
5965443,4
1523151,2
3222123,22
1098462,1
7945051,2
2433756,3
1214036,2
443102,1
2550076,5
7164399,4
5846047,15
203095,1
5720989,8
3349898,3
8132636,2
5503021,3
5111130,1
6764661,1
5570731,2
2532678,2
6738759,4
5287510,2
3341129,2
1319545,6
2176801,14
1319547,5
4118218,5
8181678,2
3269225,2
3269224,1
3269223,2
3058839,3
3269947,2
5019835,9
1064438,2
5144820,2
4555854,4
2004266,5
1394784,1
5841779,3
1847596,6
7322838,4
533171,1
616737,4
3911070,20
6867503,2
5962146,6
3211959,2
3973760,2
7538128,2
4039397,1
5935019,1
1549583,12
5616018,1
123320,1
3126897,1
3095641,8
2001565,5
1210884,5
6694199,1
5002461,1
5002466,1
3365086,3
7602724,2
7320095,5
5495807,1
6193300,1
6572301,5
953205,4
1105548,2
6930728,1
7725880,1
3162004,3
4779766,7
1229079,1
425161,1
3989323,1
2560824,1
6562163,1
1743742,2
3096173,5
7554834,2
3096175,1
4780076,4
5038445,1
1979761,3
7796689,3
585876,2
6882444,4
6896286,1
1825985,2
7320533,5
6718872,1
8248150,6
7107832,2
3865357,6
6718877,12
5030276,6
2127164,1
3487266,1
5030273,2
1061298,3
7079010,2
3360106,2
3717708,1
6822465,1
4964150,3
4057855,3
3142163,2
4672523,1
4092190,13
7291234,5
3912527,2
14597,1
8130096,3
8156292,3
8309952,4
8156290,1
6796442,1
5659360,1
6473612,1
845879,6
7710774,1
4036889,1
2929366,7
2794530,1
1365101,1
2397895,5
6024295,9
3880192,2
5993376,2
3880191,2
55876,4
3996518,3
7718918,7
3045107,1
2608359,2
5911350,1
3132775,1
1895381,1
4983512,4
2608350,1
295891,3
4770633,1
259929,1
6330339,10
2000215,15
368968,5
5107645,1
4588532,1
7738473,6
6330330,6
7738470,5
2296282,3
6330334,1
1076356,4
8171927,4
519031,1
3696676,1
1437735,1
7573089,1
5089850,6
4316020,2
6357707,1
3023435,1
5631170,3
6276641,4
1756429,2
2883253,2
2506054,4
3338752,1
3770699,6
1217147,1
2214463,2
1379177,1
2883258,9
1295346,4
8259200,2
3338758,3
4669377,3
3726980,2
215020,1
4023820,1
5636230,3
1107568,4
7918914,6
2637293,2
8082104,2
2737394,2
683397,4
2003546,2
3579241,5
6637505,1
5307741,3
5745908,1
1680869,7
2963791,6
1097202,2
3083450,2
1066748,2
5416991,4
2667658,1
6802713,1
7496028,2
2244768,8
1409495,2
7982966,7
4398653,2
5707949,1
3817469,4
8086198,1
5707944,3
5060567,17
854138,1
1792201,1
7558031,5
3148916,1
4296794,2
7230674,2
1242000,1
1020709,20
1242004,5
8190587,1
4141588,2
167420,4
6073415,4
167422,7
7064531,2
3936960,4
6171703,3
2352825,4
4346640,1
2375434,2
6556491,2
7135533,1
6856076,6
6856075,1
2790612,5
3830294,4
5218723,2
6033745,1
4518387,3
4175671,1
8056696,1
4233328,1
6604535,11
1688484,4
8232866,8
2676862,5
6382801,1
1183668,2
5085556,2
7116972,2
6277999,4
2369499,9
1024260,6
3752519,4
7202556,2
5323293,3
38603,3
6277996,2
5531300,1
6624619,1
1335118,1
5054584,8
4689834,4
6755151,10
5575358,1
2151872,1
8066070,2
1914526,2
875610,6
5575351,2
8250396,1
6106888,4
7560901,1
202523,13
885345,4
2286363,5
7560906,1
4551533,1
5427126,4
4528751,7
7907614,2
6177706,1
7722951,1
5154985,1
4244255,1
4889795,2
7693329,1
7722958,3
1116631,1
2033005,1
7640141,3
1038904,3
4601965,3
6552498,12
6521945,1
3924592,18
3873826,1
8059129,1
7090232,2
3505287,1
1446495,2
4653110,1
7319935,1
3924599,1
6552495,12
7559782,1
194506,8
4829846,1
7651063,4
46231,1
2150911,4
6668237,4
83385,1
6668235,7
7404527,1
4697224,3
3076969,6
1746625,2
168954,4
168957,2
1067039,1
1746623,15
269671,2
2561762,7
7888237,3
2961667,2
7923726,1
3160092,1
1630795,5
6812550,3
456196,1
6564136,1
5759510,1
511828,2
7634232,1
6213644,4
924828,2
7971959,7
6122376,1
5759518,1
3617473,2
7564956,2
569439,3
2066387,2
3292389,2
3298989,2
7939115,10
1398316,4
4550127,2
4509900,4
2892858,1
31764,9
1431195,3
475008,7
2526517,1
6042148,1
2573576,4
2526513,4
39552,2
5786502,1
39550,4
6426052,6
2975407,14
7372723,1
4231556,2
5624842,5
981951,1
757320,2
2892854,2
1336082,2
5260942,1
4765979,14
7912357,6
981958,1
955042,4
7784170,6
6407875,1
8154624,2
7125217,4
380852,1
911910,4
173344,4
7828586,5
2480442,2
173341,4
3369830,5
2307908,2
5681565,8
4831405,2
1868722,7
629108,1
2587544,1
22571,1
1780163,2
3328424,6
5900005,2
2248117,2
4732847,4
7093763,2
5866081,4
2441824,4
3946578,1
5908633,1
3197996,5
4311341,1
1891315,4
617851,6
4843939,2
6697854,1
7051897,8
3574658,8
8240860,22
6201020,1
6233569,4
3656834,4
7522327,2
2959854,1
2835023,3
1500488,1
5582522,15
2153266,1
2301874,1
8084170,2
8214997,2
2786156,1
8277084,1
3510994,2
5981087,1
4488194,4
4881512,1
1624843,14
5185840,1
720587,2
4173095,4
1624847,1
4980638,5
5309970,18
5656693,2
6845835,1
7394498,3
317860,6
5656694,7
4447936,2
8212099,4
7267740,1
3812148,5
4888226,2
314983,1
597231,2
314981,1
2026305,8
3445766,4
4154343,3
2015478,1
3406477,1
5095823,7
3686936,1
3442233,2
2507488,3
5114798,1
5114799,3
6006477,5
4803378,4
2106620,1
3457701,3
2336785,2
97937,2
7829238,2
1575607,13
3406473,1
4610216,1
1575604,2
1033157,3
207659,1
8258751,2
1477290,16
5403755,1
452992,4
396828,18
515230,2
5523907,1
7805533,6
1471740,3
7353169,4
2429185,2
3595057,3
1471747,5
7805534,1
687556,1
8165994,1
3554876,1
6238226,21
8091745,1
6898621,1
3596506,15
810468,6
6557958,16
7099505,1
7339379,2
5695490,2
1113917,2
3525517,2
5712626,1
6363613,2
2320719,1
8013977,4
4448793,4
6088438,1
3648078,9
6166828,5
6088430,1
5157725,3
6822081,1
6136640,2
2787685,5
6088437,2
1171203,2
4271573,4
4880645,3
6014125,6
4271577,2
4981589,2
3609795,2
4523637,5
7527295,7
7229877,1
1083827,3
4719209,2
1684358,2
379581,6
3908838,4
4177177,2
4989433,2
6655001,1
5693288,1
4784285,4
5693289,2
6853904,1
2517887,3
3798603,1
6353077,2
6056965,1
6056967,1
5242937,2
7786108,9
2378294,1
6653042,1
5344279,1
1277185,2
6840145,2
7786104,4
1865945,4
185874,1
2563318,2
2197683,2
4729579,4
3159800,1
4514357,6
514545,6
205213,1
514546,2
514541,1
3827904,2
6549709,4
2534008,2
7929856,2
2637008,2
1002268,4
517893,7
6995854,1
1175232,1
5715160,5
1646378,4
6818981,4
195792,1
5927643,4
2400184,3
7198106,10
1646370,2
932441,1
1778918,3
5090505,1
1087257,5
3402475,1
328705,2
2454134,4
8014616,8
2845492,1
7012748,1
4052518,6
2845497,10
5035050,1
1330225,1
5364352,1
3446446,2
7012741,4
7602924,3
413415,2
1906607,5
4666091,7
7408510,1
7586920,2
2365037,4
8298109,1
5879180,2
4666098,5
4666099,8
4076037,2
7201366,1
3281447,7
5132853,1
3416061,7
5202379,1
6698201,4
5047886,2
564840,1
5202375,8
743706,4
6163175,5
1189333,4
4423633,4
7899255,6
2555611,1
3239984,3
1482660,2
3372781,2
2754547,1
3592334,2
8173654,7
6352305,1
2197687,1
8182971,4
5785620,1
3637993,1
5178363,2
7296009,1
3179100,3
2195011,2
7990527,1
8180538,7
7781453,2
3054900,6
3038100,2
5066634,1
2450939,5
2291241,1
6294071,2
6928995,4
3021615,8
1978823,2
6873190,3
3021612,14
3021613,28
1647427,4
6651658,3
6322594,2
4576671,2
4788888,2
8119747,3
5426766,2
7375863,1
5048774,2
7059203,3
2107115,2
6190007,2
1647428,1
1957823,3
8310126,2
2549204,1
416715,13
8310122,2
6077040,1
8306761,6
3940558,1
4372870,1
1080706,1
7278647,2
1132864,10
368200,3
4879074,1
5982970,2
3175356,1
2649900,3
3576881,1
5701765,1
6579949,3
4974132,1
4190052,1
6579945,2
774265,5
368131,2
305899,11
1758049,1
1856821,2
7163673,2
4574453,1
305891,1
2592846,9
1803895,4
1315674,2
45966,3
107854,1
3151493,5
1468055,5
1315671,1
8230130,1
1661783,1
2554562,4
3151499,2
7975195,1
3301670,7
1020545,1
4543297,2
2018440,1
3262036,2
5230140,1
3373438,2
6838027,5
4543298,6
111006,2
2583513,1
118566,11
849767,5
6430064,1
6967018,1
1027868,2
834057,4
6444644,1
1027861,2
834051,2
5686579,1
2856575,10
2799115,8
4175249,3
2856571,1
6037546,2
2125458,2
3471617,4
6447929,2
5072045,2
421068,5
904160,7
6464912,18
2791349,9
8069146,3
4112382,3
5841808,5
6635396,16
6890290,3
4471805,1
5036596,2
3485865,4
1177693,3
5709177,8
6552103,1
6372026,1
2058324,3
4511624,1
7948300,2
2058320,9
6518172,1
496911,2
3026130,1
6384921,1
1763154,2
1865292,2
6519046,3
549368,3
1394811,1
5300916,1
5135606,3
1953672,4
5601064,3
2979686,9
1607198,5
3758174,2
8136146,2
311072,1
5725348,2
319263,1
8187456,1
777797,4
6725621,4
4474351,2
3667638,3
8130963,1
2971054,3
3308722,3
6612997,1
1929449,9
2918479,1
764254,3
764256,5
2463359,6
6761650,2
3479659,2
3468507,1
8239410,4
7518399,1
3774787,2
5592258,1
1218521,5
4535187,8
6717410,7
3895421,3
3109877,1
4344417,1
4406816,2
7212094,1
1416436,11
895849,7
357494,2
6516541,4
807742,4
1984925,1
4534275,3
357493,1
5615341,1
5615340,15
4911363,3
1943558,4
5615346,3
7588924,1
1943557,2
6866638,1
8168764,1
5598404,1
4139794,2
6340989,1
7051660,1
5724406,1
3470569,9
1633691,7
4891116,1
1846435,8
1846434,5
6151281,1
6920532,6
6151285,2
7502896,2
988807,1
1904297,4
988801,8
7083967,7
5435607,2
2064829,1
1587069,2
833703,3
2790431,4
1044105,2
7107977,3
4721317,2
5623575,5
581595,1
2892493,5
6617808,3
6766171,1
5434955,6
6617804,4
5881517,2
2262584,4
4702959,4
4044717,5
262581,2
5342241,21
3971110,1
4044710,2
881207,4
3598817,2
2794882,3
3231312,40
3231310,40
3231311,40
310304,9
1030829,4
1544767,4
889052,4
782909,5
5380540,3
7422066,2
2887789,2
666730,3
1824988,2
452387,11
2412548,1
2557246,8
452381,2
2516335,1
1974627,1
2121879,4
1928713,4
5727176,2
5769314,5
5482139,8
3995049,4
5694901,4
6515015,7
3118132,2
7519768,1
1351953,3
6141019,5
7655720,2
5013582,7
4210307,2
341613,8
4405542,1
8012085,1
7507978,1
3346196,1
3236061,4
7507974,2
4249768,2
250317,8
4210308,5
1271018,1
1796107,1
6508764,2
4164341,4
3340199,1
6474956,1
5116027,1
2248924,2
6017062,2
1371130,6
6017067,2
2248921,1
6216701,11
7195477,2
26566,1
4451168,2
7070040,4
7306003,2
2818289,5
7139612,1
6210842,2
6053051,1
2604956,1
4813185,2
294272,2
5239660,2
951306,4
98887,5
1819989,2
2161226,2
2161225,8
875681,4
1999270,2
1787617,3
4729575,19
7506178,3
659847,3
